route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
30000009,26082701,260827010049S36,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S37,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S38,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S39,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S4,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S5,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S6,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S7,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S8,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000009,26082701,260827010049S9,MRT SURIAN - SEK 11 KOTA DAMANSARA,0,1000000061
30000010,26073102,260731020057S10,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S11,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S12,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S13,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S14,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S15,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S16,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S17,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S2,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S3,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S4,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S5,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S6,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S7,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S8,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020057S9,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S10,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S11,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S12,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S13,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S14,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S15,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S16,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S2,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S3,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S4,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S5,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S6,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
30000010,26073102,260731020058S7,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000555
